user,session_info
86319,2022-09-09 12:47:35 (item: 19188) -> 2022-09-09 12:48:01 (item: 6275.0)
86338,2022-07-01 03:05:30 (item: 9311) -> 2022-07-01 03:05:41 (item: 11430.0)
86444,2022-07-31 01:33:23 (item: 8494) -> 2022-07-31 01:33:38 (item: 12697.0)
86444,2022-07-31 01:33:38 (item: 12697) -> 2022-07-31 01:34:06 (item: 12805.0)
86624,2022-09-11 09:53:46 (item: 387) -> 2022-09-11 09:53:59 (item: 9199.0)
86811,2022-08-10 13:07:48 (item: 17959) -> 2022-08-10 13:08:08 (item: 13072.0)
86836,2022-08-20 02:28:43 (item: 4123) -> 2022-08-20 02:28:55 (item: 17067.0)
86930,2022-06-30 00:09:29 (item: 4845) -> 2022-06-30 00:09:47 (item: 8376.0)
86930,2022-06-30 00:10:36 (item: 11333) -> 2022-06-30 00:10:46 (item: 18687.0)
86930,2022-06-30 00:10:46 (item: 18687) -> 2022-06-30 00:11:03 (item: 15780.0)
86986,2022-06-18 16:03:38 (item: 8059) -> 2022-06-18 16:04:04 (item: 5979.0)
86998,2022-08-30 15:59:39 (item: 14453) -> 2022-08-30 16:00:02 (item: 18435.0)
87234,2022-09-10 14:39:17 (item: 16794) -> 2022-09-10 14:39:38 (item: 16993.0)
87267,2022-08-13 12:16:06 (item: 9101) -> 2022-08-13 12:16:35 (item: 5656.0)
87573,2022-05-14 00:13:08 (item: 1086) -> 2022-05-14 00:13:22 (item: 13010.0)
87667,2022-09-03 07:24:26 (item: 351) -> 2022-09-03 07:24:51 (item: 9583.0)
87669,2022-08-10 13:14:01 (item: 6785) -> 2022-08-10 13:14:24 (item: 19295.0)
87829,2022-08-16 15:21:23 (item: 3260) -> 2022-08-16 15:21:48 (item: 16255.0)
87871,2022-08-19 00:04:45 (item: 6265) -> 2022-08-19 00:05:02 (item: 2567.0)
87871,2022-08-19 00:05:02 (item: 2567) -> 2022-08-19 00:05:13 (item: 16128.0)
87871,2022-08-19 00:05:13 (item: 16128) -> 2022-08-19 00:05:30 (item: 5410.0)
87873,2022-08-15 05:27:30 (item: 6539) -> 2022-08-15 05:27:48 (item: 3260.0)
87968,2022-07-06 02:20:51 (item: 9139) -> 2022-07-06 02:21:20 (item: 13296.0)
88074,2022-09-07 15:46:45 (item: 12495) -> 2022-09-07 15:47:07 (item: 4882.0)
88335,2022-07-30 04:02:47 (item: 9091) -> 2022-07-30 04:02:58 (item: 17890.0)
88357,2022-08-01 15:59:30 (item: 12076) -> 2022-08-01 15:59:50 (item: 1781.0)
88374,2022-04-22 10:38:50 (item: 16992) -> 2022-04-22 10:39:15 (item: 10543.0)
88480,2022-08-02 13:58:20 (item: 17999) -> 2022-08-02 13:58:34 (item: 19656.0)
88492,2022-08-09 16:42:59 (item: 6603) -> 2022-08-09 16:43:16 (item: 14086.0)
88612,2022-08-03 09:03:28 (item: 10974) -> 2022-08-03 09:03:42 (item: 6649.0)
89097,2022-08-29 15:39:54 (item: 10167) -> 2022-08-29 15:40:20 (item: 5962.0)
89135,2022-08-20 10:01:06 (item: 16981) -> 2022-08-20 10:01:28 (item: 17122.0)
89276,2022-09-04 08:36:57 (item: 4684) -> 2022-09-04 08:37:24 (item: 16377.0)
89322,2022-07-19 04:58:12 (item: 16805) -> 2022-07-19 04:58:27 (item: 6820.0)
89689,2022-08-03 14:49:56 (item: 11434) -> 2022-08-03 14:50:18 (item: 1589.0)
89809,2022-08-29 11:15:53 (item: 7607) -> 2022-08-29 11:16:04 (item: 5962.0)
89911,2022-07-02 14:00:45 (item: 4561) -> 2022-07-02 14:00:58 (item: 13914.0)
89914,2022-08-12 02:53:54 (item: 3022) -> 2022-08-12 02:54:07 (item: 4397.0)
89914,2022-08-12 02:54:07 (item: 4397) -> 2022-08-12 02:54:24 (item: 812.0)
89914,2022-08-12 02:55:39 (item: 2923) -> 2022-08-12 02:55:50 (item: 18830.0)
90034,2022-09-01 09:20:58 (item: 7607) -> 2022-09-01 09:21:21 (item: 13232.0)
90066,2022-07-14 04:05:00 (item: 13384) -> 2022-07-14 04:05:12 (item: 6380.0)
90068,2022-08-15 18:05:37 (item: 2984) -> 2022-08-15 18:06:06 (item: 5356.0)
90684,2022-06-04 05:05:24 (item: 1178) -> 2022-06-04 05:05:53 (item: 6344.0)
90961,2022-07-10 14:00:45 (item: 11278) -> 2022-07-10 14:01:02 (item: 522.0)
91073,2022-07-26 15:40:45 (item: 13161) -> 2022-07-26 15:40:58 (item: 18821.0)
91073,2022-07-26 15:40:58 (item: 18821) -> 2022-07-26 15:41:25 (item: 13753.0)
91090,2022-09-01 14:25:05 (item: 6300) -> 2022-09-01 14:25:21 (item: 18730.0)
91090,2022-09-01 14:25:21 (item: 18730) -> 2022-09-01 14:25:37 (item: 14259.0)
91101,2022-09-01 09:35:56 (item: 8118) -> 2022-09-01 09:36:14 (item: 10291.0)
91199,2022-07-15 04:34:01 (item: 3866) -> 2022-07-15 04:34:28 (item: 13323.0)
91299,2022-06-11 13:05:10 (item: 7448) -> 2022-06-11 13:05:24 (item: 3137.0)
91525,2022-07-13 14:15:47 (item: 16944) -> 2022-07-13 14:16:14 (item: 15253.0)
91700,2022-08-19 23:31:32 (item: 19319) -> 2022-08-19 23:32:02 (item: 13690.0)
92018,2022-07-31 17:07:15 (item: 13447) -> 2022-07-31 17:07:30 (item: 15312.0)
92138,2022-09-12 11:17:49 (item: 3614) -> 2022-09-12 11:18:06 (item: 776.0)
92268,2022-08-13 12:15:45 (item: 17518) -> 2022-08-13 12:16:04 (item: 17829.0)
92465,2022-07-18 13:53:07 (item: 9997) -> 2022-07-18 13:53:21 (item: 7747.0)
92693,2022-08-22 15:52:27 (item: 9476) -> 2022-08-22 15:52:40 (item: 13524.0)
92765,2022-06-19 14:30:57 (item: 7394) -> 2022-06-19 14:31:10 (item: 18918.0)
93481,2022-08-11 13:58:24 (item: 10308) -> 2022-08-11 13:58:36 (item: 17636.0)
93540,2022-07-12 06:12:18 (item: 12680) -> 2022-07-12 06:12:29 (item: 11808.0)
93561,2022-08-27 00:23:29 (item: 8938) -> 2022-08-27 00:23:51 (item: 421.0)
93561,2022-08-27 00:23:51 (item: 421) -> 2022-08-27 00:24:06 (item: 16057.0)
93561,2022-08-27 00:27:46 (item: 2053) -> 2022-08-27 00:28:06 (item: 13175.0)
93571,2022-09-08 09:15:45 (item: 11484) -> 2022-09-08 09:16:10 (item: 8882.0)
93792,2022-08-13 02:56:53 (item: 16128) -> 2022-08-13 02:57:17 (item: 2567.0)
93879,2022-08-09 05:23:16 (item: 6226) -> 2022-08-09 05:23:41 (item: 7858.0)
94154,2022-08-10 12:44:03 (item: 17343) -> 2022-08-10 12:44:28 (item: 308.0)
94164,2022-08-21 15:59:15 (item: 14809) -> 2022-08-21 15:59:39 (item: 11385.0)
94247,2022-08-25 03:55:02 (item: 19688) -> 2022-08-25 03:55:24 (item: 11615.0)
94470,2022-06-19 09:22:39 (item: 8115) -> 2022-06-19 09:22:56 (item: 1484.0)
94676,2022-08-07 10:03:45 (item: 16981) -> 2022-08-07 10:04:10 (item: 18143.0)
94803,2022-09-05 16:26:15 (item: 3293) -> 2022-09-05 16:26:30 (item: 19188.0)
94864,2022-07-29 05:29:41 (item: 5531) -> 2022-07-29 05:30:01 (item: 9425.0)
94915,2022-08-07 17:03:37 (item: 1666) -> 2022-08-07 17:03:51 (item: 5678.0)
94958,2022-08-19 14:43:01 (item: 17456) -> 2022-08-19 14:43:26 (item: 9512.0)
95406,2022-08-03 14:49:09 (item: 8422) -> 2022-08-03 14:49:30 (item: 8610.0)
95411,2022-08-23 09:13:32 (item: 4798) -> 2022-08-23 09:13:50 (item: 17436.0)
95439,2022-06-17 02:41:32 (item: 1699) -> 2022-06-17 02:42:02 (item: 34.0)
95480,2022-09-02 10:19:51 (item: 9583) -> 2022-09-02 10:20:09 (item: 12389.0)
95675,2022-07-26 17:37:23 (item: 8446) -> 2022-07-26 17:37:33 (item: 2111.0)
95721,2022-08-03 06:32:38 (item: 1977) -> 2022-08-03 06:33:00 (item: 12374.0)
95983,2022-07-18 15:16:55 (item: 3658) -> 2022-07-18 15:17:15 (item: 9491.0)
96166,2022-08-21 15:32:51 (item: 9305) -> 2022-08-21 15:33:12 (item: 307.0)
96191,2022-07-19 08:03:06 (item: 7328) -> 2022-07-19 08:03:33 (item: 15743.0)
96223,2022-07-28 18:16:48 (item: 9517) -> 2022-07-28 18:17:14 (item: 17041.0)
96257,2022-08-04 09:47:47 (item: 17174) -> 2022-08-04 09:48:06 (item: 4836.0)
96429,2022-08-09 02:02:11 (item: 8916) -> 2022-08-09 02:02:21 (item: 19529.0)
96508,2022-09-04 02:30:47 (item: 5388) -> 2022-09-04 02:31:09 (item: 11148.0)
96573,2022-07-07 11:13:04 (item: 11796) -> 2022-07-07 11:13:26 (item: 18808.0)
96591,2022-09-02 16:27:07 (item: 11585) -> 2022-09-02 16:27:20 (item: 12710.0)
96591,2022-09-02 16:27:20 (item: 12710) -> 2022-09-02 16:27:36 (item: 9058.0)
96642,2022-09-03 14:06:51 (item: 1333) -> 2022-09-03 14:07:15 (item: 10798.0)
96642,2022-09-03 14:07:15 (item: 10798) -> 2022-09-03 14:07:33 (item: 1036.0)
96803,2022-07-25 09:52:39 (item: 524) -> 2022-07-25 09:53:04 (item: 10018.0)
96835,2022-09-10 06:59:29 (item: 8118) -> 2022-09-10 06:59:46 (item: 15372.0)
96866,2022-09-07 03:10:09 (item: 8386) -> 2022-09-07 03:10:29 (item: 1363.0)
96874,2022-08-19 03:07:14 (item: 13193) -> 2022-08-19 03:07:41 (item: 13358.0)
96874,2022-09-04 10:54:52 (item: 9128) -> 2022-09-04 10:55:03 (item: 11437.0)
96874,2022-09-08 12:09:58 (item: 12327) -> 2022-09-08 12:10:09 (item: 6736.0)
97077,2022-06-13 14:41:43 (item: 8541) -> 2022-06-13 14:42:06 (item: 3736.0)
97563,2022-09-09 07:51:04 (item: 17178) -> 2022-09-09 07:51:25 (item: 7546.0)
97759,2022-08-30 14:02:53 (item: 13045) -> 2022-08-30 14:03:21 (item: 10816.0)
97949,2022-07-25 01:03:19 (item: 12184) -> 2022-07-25 01:03:48 (item: 5144.0)
98059,2022-08-06 09:35:54 (item: 3385) -> 2022-08-06 09:36:21 (item: 18658.0)
98079,2022-08-24 02:12:06 (item: 17463) -> 2022-08-24 02:12:26 (item: 18787.0)
98304,2022-07-23 14:13:19 (item: 180) -> 2022-07-23 14:13:41 (item: 17210.0)
98328,2022-09-09 00:19:07 (item: 5128) -> 2022-09-09 00:19:18 (item: 7649.0)
98541,2022-08-16 00:38:13 (item: 3260) -> 2022-08-16 00:38:32 (item: 6539.0)
98656,2022-08-20 11:51:40 (item: 6539) -> 2022-08-20 11:52:01 (item: 57.0)
98656,2022-08-31 05:19:33 (item: 13232) -> 2022-08-31 05:20:02 (item: 1846.0)
98752,2022-07-27 09:50:53 (item: 9895) -> 2022-07-27 09:51:07 (item: 104.0)
98765,2022-09-03 11:22:10 (item: 17438) -> 2022-09-03 11:22:20 (item: 5925.0)
99355,2022-08-06 13:44:46 (item: 11477) -> 2022-08-06 13:45:06 (item: 510.0)
99512,2022-06-19 09:55:47 (item: 3396) -> 2022-06-19 09:55:58 (item: 15659.0)
99611,2022-08-14 00:15:16 (item: 19003) -> 2022-08-14 00:15:31 (item: 13915.0)
99711,2022-05-23 18:01:31 (item: 1115) -> 2022-05-23 18:01:50 (item: 673.0)
99733,2022-08-28 09:44:47 (item: 14124) -> 2022-08-28 09:45:01 (item: 3535.0)
99942,2022-08-26 11:55:13 (item: 12596) -> 2022-08-26 11:55:41 (item: 12092.0)
99942,2022-08-29 17:30:35 (item: 2965) -> 2022-08-29 17:31:00 (item: 3644.0)
99953,2022-08-17 02:06:12 (item: 6470) -> 2022-08-17 02:06:40 (item: 950.0)
99999,2022-07-26 07:51:10 (item: 16624) -> 2022-07-26 07:51:38 (item: 11866.0)
